Source Port,Destination Port,NAT Source Port,NAT Destination Port,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received,Action
65484,53,10578,53,195,86,109,2,30,1,1,allow
53676,53,29724,53,240,102,138,2,30,1,1,allow
64877,53,33089,53,209,110,99,2,30,1,1,allow
43516,53,56876,53,168,78,90,2,30,1,1,allow
52865,443,19165,443,13139,6481,6658,36,262,16,11,allow
50684,443,36548,443,6909,2495,4414,20,15,11,9,allow
52013,80,47338,80,27271,12050,15221,45,38,24,21,allow
51946,201,42668,201,1716,952,764,13,69,8,5,allow
52160,80,10438,80,502,310,147,9,31,6,3,allow
52267,55982,31620,55982,70,70,0,2,6,2,0,allow
51409,53,24965,53,247,98,149,2,32,1,1,allow
52266,31225,1238,31225,70,70,0,1,5,1,0,allow
51930,443,50921,443,9114,2713,6401,33,82,21,18,allow
51563,443,34634,443,12742,1983,7561,47,123,14,33,allow
57986,80,48652,71,1056,682,374,7,15,6,4,allow
49410,53,59985,53,324,97,237,4,55,2,2,allow
53973,53,59244,53,199,94,297,2,30,1,1,allow
49432,53,21540,53,199,94,105,2,30,1,1,allow
49743,53,1715,53,210,94,116,2,30,1,1,allow
49913,53,15271,53,177,94,83,2,30,1,1,allow
40425,443,39728,443,12825,8114,4711,63,269,25,38,allow
47865,443,15950,443,10195,2175,8020,28,187,15,11,allow
44323,5228,8392,5228,7292,4509,2783,50,6392,25,25,allow
55072,53,55776,53,177,94,83,2,30,1,1,allow
49980,53,9358,53,168,94,74,2,31,1,1,allow
55306,53,44864,53,177,94,83,2,31,1,1,allow
47739,5228,19332,5228,2852,2143,709,16,121,8,8,allow
6881,6881,13981,6881,150,150,0,2,1200,1,0,allow
65078,53,50659,53,177,94,83,2,30,1,1,allow
49980,53,46010,53,152,78,74,2,30,1,1,allow
55065,53,9474,53,168,78,90,2,30,1,1,allow
45151,53,40658,53,168,86,90,2,30,1,1,allow
55072,53,50967,53,177,94,83,2,31,1,1,allow
57470,13613,53702,13613,1577,594,166,20,1638,10,10,allow
53637,443,7341,443,8473,1099,7374,20,119,9,11,allow
50064,80,16215,80,186,64,122,4,30,2,2,allow
50065,80,29478,71,4709,4006,703,11,25,6,5,allow
58964,80,7375,183,5541,4758,783,16,16,8,8,allow
57262,53,45135,53,94,94,0,1,30,1,0,allow
53638,443,29587,443,2090,1100,990,16,119,9,8,allow
28007,443,40494,443,31586,15587,15999,213,884,105,108,allow
49964,53,64934,53,749,94,655,2,30,1,1,allow
49854,443,20438,443,5578,2780,2798,14,120,7,7,allow
64112,24707,56635,24707,66,66,0,2,8,2,0,allow
54888,443,16317,443,375374,160846,214528,633,1412,294,339,allow
56751,53,10691,53,177,94,83,2,30,1,1,allow
55563,53,42353,53,177,94,83,2,30,1,1,allow
55619,445,0,0,70,70,0,1,0,1,0,drop
3456,11392,0,0,62,62,0,1,0,1,0,deny
50942,445,0,0,70,70,0,1,0,1,0,drop
50939,445,0,0,70,70,0,1,0,1,0,drop
50941,445,0,0,70,70,0,1,0,1,0,drop
443,34920,0,0,60,60,0,1,0,1,0,deny
15774,56205,0,0,66,66,0,1,0,1,0,deny
50937,445,0,0,70,70,0,1,0,1,0,drop
443,14591,0,0,131,131,0,1,0,1,0,deny
59032,44847,0,0,66,66,0,1,0,1,0,deny
62949,37965,0,0,62,62,0,1,0,1,0,deny
55517,25174,0,0,66,66,0,1,0,1,0,deny
50935,445,0,0,70,70,0,1,0,1,0,drop
63346,37965,0,0,66,66,0,1,0,1,0,deny
42564,33644,0,0,62,62,0,1,0,1,0,deny
51032,445,0,0,66,66,0,1,0,1,0,drop
45652,10214,0,0,62,62,0,1,0,1,0,deny
33314,44847,0,0,62,62,0,1,0,1,0,deny
52470,14037,0,0,66,66,0,1,0,1,0,deny
1024,35894,0,0,62,62,0,1,0,1,0,deny
43704,37965,0,0,66,66,0,1,0,1,0,deny
48830,5900,0,0,60,60,0,1,0,1,0,deny
51024,445,0,0,66,66,0,1,0,1,0,drop
55608,445,0,0,70,70,0,1,0,1,0,drop
31906,50584,0,0,62,62,0,1,0,1,0,deny
50928,445,0,0,70,70,0,1,0,1,0,drop
59977,30188,0,0,66,66,0,1,0,1,0,deny
26884,57866,0,0,70,74,0,1,0,1,0,deny
61624,30317,0,0,66,66,0,1,0,1,0,deny
51021,445,0,0,66,66,0,1,0,1,0,drop
60141,30188,0,0,66,66,0,1,0,1,0,deny
52812,33644,0,0,62,62,0,1,0,1,0,deny
11643,81,0,0,60,60,0,1,0,1,0,deny
52769,51221,0,0,62,62,0,1,0,1,0,deny
52605,445,0,0,70,70,0,1,0,1,0,drop
11056,6881,0,0,62,62,0,1,0,1,0,deny
50917,445,0,0,67,67,0,1,0,1,0,drop
51014,445,0,0,66,66,0,1,0,1,0,drop
6666,62078,0,0,60,60,0,1,0,1,0,deny
39213,25174,0,0,62,62,0,1,0,1,0,deny
47063,15503,0,0,146,146,0,1,0,1,0,deny
56428,30317,0,0,66,66,0,1,0,1,0,deny
51007,445,0,0,66,66,0,1,0,1,0,drop
24534,50584,0,0,66,66,0,1,0,1,0,deny
52605,445,0,0,70,70,0,1,0,1,0,drop
50912,445,0,0,70,70,0,1,0,1,0,drop
42981,44847,0,0,146,146,0,1,0,1,0,deny
7151,37965,0,0,66,66,0,1,0,1,0,deny
60722,37965,0,0,62,62,0,1,0,1,0,deny
56940,5900,0,0,60,60,0,1,0,1,0,deny
65003,57470,0,0,78,78,0,1,0,1,0,deny
56366,51221,0,0,66,66,0,1,0,1,0,deny
3945,35440,0,0,66,66,0,1,0,1,0,deny
52605,445,0,0,70,70,0,1,0,1,0,drop
55595,445,0,0,70,70,0,1,0,1,0,drop
55596,445,0,0,70,70,0,1,0,1,0,drop
50996,445,0,0,66,66,0,1,0,1,0,drop
50997,445,0,0,66,66,0,1,0,1,0,drop
50998,445,0,0,66,66,0,1,0,1,0,drop
50991,445,0,0,66,66,0,1,0,1,0,drop
50995,445,0,0,66,66,0,1,0,1,0,drop
50994,445,0,0,66,66,0,1,0,1,0,drop
50993,445,0,0,66,66,0,1,0,1,0,drop
50990,445,0,0,66,66,0,1,0,1,0,drop
50908,445,0,0,70,70,0,1,0,1,0,drop
36357,33644,0,0,62,62,0,1,0,1,0,deny
64333,57470,0,0,78,78,0,1,0,1,0,deny
35319,51505,0,0,62,62,0,1,0,1,0,deny
56876,11392,0,0,66,66,0,1,0,1,0,deny
52605,445,0,0,70,70,0,1,0,1,0,drop
47141,50584,0,0,62,62,0,1,0,1,0,deny
52340,22114,0,0,62,62,0,1,0,1,0,deny
6889,5529,0,0,143,143,0,1,0,1,0,deny
5151,50584,0,0,62,62,0,1,0,1,0,deny
40988,60043,0,0,91,146,0,1,0,1,0,deny
50902,445,0,0,70,70,0,1,0,1,0,drop
55593,445,0,0,70,70,0,1,0,1,0,drop
55592,445,0,0,70,70,0,1,0,1,0,drop
52605,445,0,0,70,70,0,1,0,1,0,drop
55580,445,0,0,70,70,0,1,0,1,0,drop
20012,8443,0,0,60,60,0,1,0,1,0,deny
50978,445,0,0,66,66,0,1,0,1,0,drop
50976,445,0,0,66,66,0,1,0,1,0,drop
50975,445,0,0,66,66,0,1,0,1,0,drop
59610,51505,0,0,66,66,0,1,0,1,0,deny
64406,25174,0,0,62,62,0,1,0,1,0,deny
50506,10214,0,0,66,66,0,1,0,1,0,deny
7110,25174,0,0,66,66,0,1,0,1,0,deny
55575,445,0,0,70,70,0,1,0,1,0,drop
443,49988,0,0,82,82,0,1,0,1,0,deny
62111,35440,0,0,66,66,0,1,0,1,0,deny
60799,25174,0,0,66,66,0,1,0,1,0,deny
6666,5000,0,0,60,60,0,1,0,1,0,deny
1116,44847,0,0,66,66,0,1,0,1,0,deny
61202,35894,0,0,66,66,0,1,0,1,0,deny
55569,445,0,0,70,70,0,1,0,1,0,drop
55568,445,0,0,70,70,0,1,0,1,0,drop
55567,445,0,0,70,70,0,1,0,1,0,drop
50889,445,0,0,70,70,0,1,0,1,0,drop
35744,64147,0,0,66,66,0,1,0,1,0,deny
26424,27189,0,0,66,66,0,1,0,1,0,deny
1038,37965,0,0,62,62,0,1,0,1,0,deny
50886,445,0,0,70,70,0,1,0,1,0,drop
30357,64147,0,0,63,62,0,1,0,1,0,deny
61183,25174,0,0,62,62,0,1,0,1,0,deny
59972,33644,0,0,62,62,0,1,0,1,0,deny
55558,445,0,0,70,70,0,1,0,1,0,drop
55555,445,0,0,70,70,0,1,0,1,0,drop
55551,445,0,0,70,70,0,1,0,1,0,drop
64780,57470,0,0,78,78,0,1,0,1,0,deny
28151,22114,0,0,62,62,0,1,0,1,0,deny
14263,22114,0,0,66,66,0,1,0,1,0,deny
7521,20234,0,0,157,157,0,1,0,1,0,deny
27153,50584,0,0,146,146,0,1,0,1,0,deny
50963,28324,0,0,66,66,0,1,0,1,0,drop
50882,445,0,0,70,70,0,1,0,1,0,drop
50880,445,0,0,70,70,0,1,0,1,0,drop
10669,49756,0,0,60,60,0,1,0,1,0,deny
10669,49756,0,0,60,60,0,1,0,1,0,deny
10669,49756,0,0,60,60,0,1,0,1,0,deny
37563,49756,0,0,60,60,0,1,0,1,0,deny
10669,49756,0,0,60,60,0,1,0,1,0,deny
10594,25174,0,0,146,146,0,1,0,1,0,deny
50878,445,0,0,70,70,0,1,0,1,0,drop
49001,48817,0,0,160,160,0,1,0,1,0,deny
56432,35253,0,0,66,66,0,1,0,1,0,deny
55550,445,0,0,70,70,0,1,0,1,0,drop
59032,37807,0,0,66,66,0,1,0,1,0,deny
55512,23718,0,0,66,66,0,1,0,1,0,deny
55547,445,0,0,70,70,0,1,0,1,0,drop
19875,29922,0,0,145,63,0,1,0,1,0,deny
43671,17372,0,0,62,62,0,1,0,1,0,deny
45941,23386,0,0,60,60,0,1,0,1,0,deny
50871,445,0,0,70,70,0,1,0,1,0,drop
48071,25174,0,0,62,62,0,1,0,1,0,deny
50950,445,0,0,66,66,0,1,0,1,0,drop
50947,445,0,0,66,66,0,1,0,1,0,drop
54280,3385,0,0,67,67,0,1,0,1,0,deny
47266,41798,0,0,146,146,0,1,0,1,0,deny
50869,445,0,0,70,70,0,1,0,1,0,drop
28875,51505,0,0,62,62,0,1,0,1,0,deny
36229,62413,0,0,62,62,0,1,0,1,0,deny
52225,31985,35881,31985,67,66,0,1,5,1,0,allow
52234,64624,43132,64624,136,136,0,3,14,3,0,allow
57575,443,57575,443,206737,25710,181027,211,180,75,137,allow
57573,443,57573,443,775362,32338,743024,683,180,169,136,allow
55410,53,27764,53,711,87,624,2,30,1,1,allow
55059,53,53925,53,711,87,624,2,30,1,1,allow
2182,53,2182,53,643,88,555,2,30,1,1,allow
55613,53,34338,53,170,87,83,2,30,1,1,allow
64775,443,47510,443,4559,1652,2907,19,27,11,8,allow
52277,443,52277,443,1880,941,939,17,21,7,10,allow
51493,62,21444,62,151,736,8788,18,131,9,4,allow
57570,443,57570,443,175212,1254,146544,186,180,69,8,allow
52224,37178,41727,37178,69,136,0,3,14,3,0,allow
56434,53,56434,53,243,94,149,2,32,1,1,allow
52259,25011,50909,25011,70,70,0,2,3,2,0,allow
55589,443,3953,443,7894,1557,6337,20,150,9,11,allow
53527,443,25088,443,127391,26326,101065,23,172,76,103,allow
55893,53,56779,53,711,87,624,2,30,1,1,allow
55836,53,8077,53,170,87,83,2,31,1,1,allow
64928,53,11072,53,762,98,664,2,30,1,1,allow
56752,53,39858,53,194,88,613,2,30,1,1,allow
49241,443,49241,443,31778,6075,25703,54,49,28,31,allow
60443,443,1656,443,10961,4286,6675,53,320,21,32,allow
52235,48910,47820,48910,136,136,0,3,14,3,0,allow
53993,6881,30701,10893,70,70,0,2,8,2,0,allow
52221,33166,38901,33166,66,67,0,1,0,1,0,allow
56597,443,50431,443,1250,248530,9886599,9808,12,3124,6684,allow
64089,20260,49392,20260,66,66,0,1,0,1,0,allow
50895,443,61149,443,130,70,49,3,5,2,1,allow
55208,64126,30827,64126,66,67,0,2,3,2,0,allow
56919,443,15432,443,7701,3981,3720,27,70,12,15,allow
55592,443,17919,443,8049,1560,6489,19,150,9,10,allow
55591,444,37425,443,7902,1565,6337,20,150,9,11,allow
56811,443,16024,443,8020,2000,6020,20,15,13,9,allow
49336,80,14005,80,3060,1219,1841,11,19,7,8,allow
53527,5228,55667,5228,9674,1776,7898,29,3764,11,18,allow
51152,443,11725,443,7369,4441,39607,97,317,43,8,allow
64111,1830,17922,1830,66,66,0,2,8,2,0,allow
52230,47803,46448,47803,136,136,0,3,14,3,0,allow
56812,443,41206,443,8073,2053,6020,20,15,11,9,allow
55590,443,56220,443,7906,1569,6337,20,150,9,8,allow
52260,52142,32000,52142,70,70,0,2,8,2,0,allow
55100,53,57209,53,711,87,624,2,30,1,1,allow
56810,443,52495,443,8072,2052,6020,20,16,11,9,allow
59895,11849,59895,53,643,88,555,2,30,1,1,allow
42625,443,18977,443,218298,1293,212394,220,120,63,157,allow
46422,13976,48489,80,1447,468,979,9,181,5,4,allow
44847,18659,47289,18659,150,150,0,1,1200,3,0,allow
54153,183,43773,183,151,2097,2911,13,121,6,7,allow
3376,35440,0,0,66,66,0,1,0,1,0,deny
50868,445,0,0,70,70,0,1,0,1,0,drop
55538,445,0,0,70,70,0,1,0,1,0,drop
52605,445,0,0,70,70,0,1,0,1,0,drop
55530,445,0,0,70,70,0,1,0,1,0,drop
55529,445,0,0,70,70,0,1,0,1,0,drop
50867,445,0,0,70,70,0,1,0,1,0,drop
32636,23616,0,0,74,74,0,1,0,1,0,deny
50866,445,0,0,70,70,0,1,0,1,0,drop
50862,445,0,0,70,70,0,1,0,1,0,drop
50861,445,0,0,70,70,0,1,0,1,0,drop
2815,62413,0,0,66,66,0,1,0,1,0,deny
41477,50584,0,0,66,66,0,1,0,1,0,deny
59393,25174,0,0,66,66,0,1,0,1,0,deny
50945,445,0,0,66,66,0,1,0,1,0,drop
53089,24211,0,0,62,62,0,1,0,1,0,deny
55206,22114,0,0,66,66,0,1,0,1,0,deny
13406,22114,0,0,62,62,0,1,0,1,0,deny
18745,64147,0,0,62,62,0,1,0,1,0,deny
53189,62413,0,0,62,62,0,1,0,1,0,deny
50934,445,0,0,66,66,0,1,0,1,0,drop
51123,445,0,0,66,66,0,1,0,1,0,drop
50938,445,0,0,66,66,0,1,0,1,0,drop
50932,28324,0,0,66,66,0,1,0,1,0,drop
55590,53,20424,53,177,94,83,2,30,1,1,allow
50929,445,0,0,66,66,0,1,0,1,0,drop
50927,445,0,0,66,66,0,1,0,1,0,drop
51123,445,0,0,66,66,0,1,0,1,0,drop
50848,445,0,0,70,70,0,1,0,1,0,drop
50847,445,0,0,70,70,0,1,0,1,0,drop
443,49988,0,0,82,82,0,1,0,1,0,deny
443,41237,0,0,89,89,0,1,0,1,0,deny
50843,445,0,0,70,70,0,1,0,1,0,drop
55523,445,0,0,70,70,0,1,0,1,0,drop
50838,445,0,0,70,70,0,1,0,1,0,drop
50837,445,0,0,70,70,0,1,0,1,0,drop
45964,2777,0,0,67,67,0,1,0,1,0,deny
55520,445,0,0,70,70,0,1,0,1,0,drop
55518,445,0,0,70,70,0,1,0,1,0,drop
55516,445,0,0,70,70,0,1,0,1,0,drop
53275,33644,0,0,62,62,0,1,0,1,0,deny
53750,25174,0,0,62,62,0,1,0,1,0,deny
65288,28324,0,0,66,66,0,1,0,1,0,deny
60003,36829,0,0,66,66,0,1,0,1,0,deny
53667,22114,0,0,62,62,0,1,0,1,0,deny
65270,3855,0,0,78,78,0,1,0,1,0,deny
51827,56205,0,0,66,66,0,1,0,1,0,deny
58835,17372,0,0,66,66,0,1,0,1,0,deny
42674,22114,0,0,62,62,0,1,0,1,0,deny
49587,35776,0,0,62,157,0,1,0,1,0,deny
50826,445,0,0,70,70,0,1,0,1,0,drop
12655,30627,0,0,62,62,0,1,0,1,0,deny
55514,445,0,0,70,70,0,1,0,1,0,drop
55515,445,0,0,70,70,0,1,0,1,0,drop
55509,445,0,0,70,70,0,1,0,1,0,drop
52102,443,62995,443,2530,14649,328425,390,41,159,231,allow
52262,14418,18744,14418,70,70,0,2,8,2,0,allow
52231,1026,54310,1026,136,136,0,3,14,3,0,allow
42873,443,33511,443,3379,2111,1268,19,15,10,9,allow
57441,53,7425,53,177,94,83,2,30,1,1,allow
54571,443,54134,443,10546,2453,8093,28,15,18,12,allow
51502,80,42285,80,1515,481,1034,11,15,6,5,allow
64581,53,7849,53,514,88,426,4,42,2,2,allow
34220,443,12969,443,7946,2731,5215,27,18,15,12,allow
50008,53,2633,53,232,94,138,2,29,1,1,allow
57470,21158,39017,21158,2182,798,1384,19,1199,10,9,allow
52211,80,22459,80,8559,5109,3450,23,160,12,11,allow
47159,443,32668,443,777,432,345,10,15,5,5,allow
49291,443,62267,443,19871,4906,13701,47,255,20,27,allow
49255,80,49255,80,8453,961,2063,18,20,9,9,allow
49300,443,26110,443,8282,3240,5042,40,255,20,20,allow
46452,53,46452,53,247,93,149,2,32,1,1,allow
21018,53,21018,53,235,90,145,2,31,1,1,allow
49913,53,61333,53,177,94,83,2,29,1,1,allow
55563,53,47396,53,177,94,83,2,30,1,1,allow
55135,53,55135,53,220,90,130,2,29,1,1,allow
50705,80,25198,80,499,192,307,5,26,2,2,allow
50697,80,65344,80,318,192,126,6,27,3,1,allow
35671,443,43722,443,6824,1142,5682,24,134,13,11,allow
55142,49974,34565,49974,230,136,94,4,14,3,1,allow
50746,443,34629,443,8422,1676,6746,25,16,13,12,allow
49486,7000,49486,7000,3370,1595,1775,16,15,9,7,allow
59877,443,18067,443,9024,1533,7491,25,110,11,14,allow
49319,443,60526,443,6865,863,599,15,37,9,6,allow
47009,53,0,0,86,86,0,1,30,1,0,allow
55067,443,5248,443,17968,12031,5937,38,63,21,17,allow
65077,53,33139,53,184,86,648,2,30,1,1,allow
52258,30464,27039,58792,316,136,180,6,8,3,3,allow
41431,443,64563,443,190,724,120,4,15,2,2,allow
49508,443,20014,443,13719,3065,8702,40,118,20,20,allow
52256,41337,31273,19633,316,136,180,6,8,3,3,allow
37419,443,55901,313,558,210,348,9,28,3,5,allow
51817,443,24496,443,2811130,115323,2695807,3382,206,1445,1937,allow
52232,35126,13178,35126,70,70,0,1,5,1,0,allow
60372,53,55100,53,219,90,132,2,30,1,1,allow
52220,65128,1362,10893,70,70,0,1,5,1,0,allow
52223,11979,45106,11979,69,70,0,1,5,1,0,allow
40189,443,26952,443,7221,2940,4281,30,23,11,14,allow
55836,53,20362,53,177,94,83,2,30,1,1,allow
52802,443,30052,443,4202,1924,2278,27,80,14,14,allow
55613,53,57785,53,177,94,83,2,30,1,1,allow
35216,123,45101,123,184,94,90,2,30,1,1,allow
51221,49857,1668,49857,791,266,525,8,1200,4,4,allow
65139,53,12315,53,210,93,108,2,30,1,1,allow
62326,80,34628,80,55117,3792,103,69,36,1,1,allow
49474,7000,49474,7000,2990,1599,1423,15,15,8,7,allow
37466,443,58228,443,4996,1724,12105,28,516,13,15,allow
50700,80,21867,80,648,256,392,8,27,5,3,allow
50704,80,8069,80,499,192,307,6,26,4,2,allow
43744,53,43744,53,235,90,145,2,32,1,1,allow
51311,80,29558,80,1746,780,966,19,102,7,12,allow
50665,443,2947,443,2626,1638,988,19,83,11,8,allow
56441,80,54346,80,17008,93,15629,22,25,7,15,allow
57441,53,33174,53,177,94,83,2,30,1,1,allow
1935,53,41253,53,260,86,174,2,30,1,1,allow
56022,53,29566,53,728,102,626,2,30,1,1,allow
50265,17555,24395,17555,1488,930,558,21,473,12,9,allow
53973,50546,28275,50546,2069,734,988,12,16,5,5,allow
57913,80,64220,80,6515,1210,5305,15,23,10,7,allow
50740,443,49240,443,8448,3368,2850,25,48,13,10,allow
53705,443,25596,443,1579,988,591,13,44,7,6,allow
64110,51617,13818,51617,66,66,0,2,7,2,0,allow
52233,34461,7469,42673,136,136,0,3,14,2,0,allow
56275,53,54180,53,177,94,83,2,30,1,1,allow
52222,11516,7975,11516,70,69,0,1,3,1,0,allow
60474,443,49891,443,5888,1175,4713,19,439,11,8,allow
35922,443,6231,443,6997,1773,5224,30,17,15,12,allow
50433,443,29603,443,134,60,74,3,10,2,1,allow
33042,443,32323,443,130,70,60,2,2,1,1,allow
53990,444,63196,322,15252,5376,6375,35,154,16,19,allow
52257,6712,42589,10893,70,70,0,2,8,1,0,allow
38716,443,32682,443,90273,3481,86792,96,15,31,65,allow
52226,48784,61623,48784,70,70,0,1,5,1,0,allow
52645,6881,55258,6881,89,535,306,10,14,5,5,allow
64081,59517,43134,59517,504,194,122,8,16,6,2,allow
55806,53,43969,53,200,93,110,2,32,1,1,allow
50057,53,42578,53,177,94,83,2,29,1,1,allow
52149,80,41444,80,1638,1324,314,10,15,5,5,allow
56730,53,39267,53,177,94,83,2,29,1,1,allow
52015,80,59849,80,14830,11044,3786,27,37,75,12,allow
53024,123,1742,53,184,94,90,2,30,1,1,allow
55913,80,48017,80,23852,1662,22190,36,15,19,17,allow
56730,53,28037,53,177,94,83,2,30,1,1,allow
55306,53,35681,53,177,94,83,2,29,1,1,allow
55354,53,19868,53,168,94,74,2,30,1,1,allow
48571,53,59901,53,168,78,90,2,29,1,1,allow
57051,53,54640,53,177,94,83,2,30,1,1,allow
55613,53,1186,53,182,94,83,2,30,1,1,allow
1937,53,32884,53,189,97,132,2,30,1,1,allow
51406,443,19359,443,5360,3775,1585,22,35,11,9,allow
55354,53,24160,53,168,94,74,2,30,1,1,allow
43625,53,13195,35,86,86,0,1,30,1,0,allow
56730,53,39027,53,177,94,83,2,30,1,1,allow
56962,53,33318,53,210,102,108,2,30,1,1,allow
50171,53,22623,53,211,78,133,2,30,1,1,allow
57470,8999,32413,8999,1577,594,983,20,1616,10,10,allow
65062,53,47695,53,229,110,119,2,30,1,1,allow
33065,443,40903,443,6746,2826,3920,19,399,11,8,allow
56528,444,54144,443,8313,3597,4716,16,119,8,9,allow
54391,80,1850,80,1378,808,3389,13,361,7,6,allow
50698,80,39680,80,318,192,126,6,27,4,1,allow
60777,40010,63910,40010,316,136,180,6,6,3,3,allow
52255,16087,20036,16087,70,70,0,2,8,2,0,allow
55723,80,48588,10893,70,70,0,1,5,1,0,allow
42866,54711,46262,54711,94,136,0,3,14,3,0,allow
45839,80,2983,80,1638,1324,212,10,15,5,5,allow
57519,80,14488,80,41486,20844,20642,64,37,32,32,allow
53335,443,36046,5222,8318,2850,5468,54,255,27,14,allow
37426,443,35217,443,7477,3305,4172,21,313,12,9,allow
52492,58851,59130,58851,70,70,0,2,5,2,0,allow
59949,80,40471,80,185,15564,714732,723,57,218,505,allow
41314,80,2894,80,1723,438,474,10,136,6,4,allow
43225,443,17321,443,3831584,85342,3746242,3246,110,597,1,allow
55836,53,51304,53,177,94,83,2,30,1,1,allow
48898,443,24428,443,6747,2827,3920,19,399,11,8,allow
46295,443,39789,443,178,118,60,2,4,1,1,allow
54343,443,42178,443,7990,2701,5289,39,61,17,13,allow
46684,80,44331,80,16427,837,12597,10,25,12,16,allow
52261,48208,15422,48208,70,70,0,2,8,1,0,allow
49335,80,26214,80,1193,703,490,8,18,5,3,allow
43227,443,35933,443,1139403,49178,1090225,1155,108,353,802,allow
123,123,15177,123,184,94,90,2,30,1,1,allow
1938,53,25817,53,210,78,106,2,30,1,1,allow
37427,443,48428,443,10281,4850,5431,23,400,13,10,allow
50584,24447,16088,51413,475,150,325,2,1200,1,1,allow
51221,40624,20030,40624,594,594,0,10,1200,10,0,allow
57470,8999,31471,8999,1577,594,983,20,1614,10,10,allow
55387,443,54944,443,3997,1374,2623,14,136,7,7,allow
19473,45556,7986,45556,469,150,319,2,1200,1,1,allow
30188,12494,61043,12494,502,150,352,2,1200,1,1,allow
57470,24276,41676,24276,132,78,49,3,1200,3,0,allow
21133,24447,43233,51413,151,150,310,2,1200,1,1,allow
55650,53,22960,53,179,94,85,2,31,1,1,allow
53126,53,53126,53,247,98,149,2,32,1,1,allow
58990,53,6423,53,168,78,90,2,30,1,1,allow
21846,53,21846,53,247,93,149,2,33,1,1,allow
5111,53,5111,53,235,89,126,2,33,1,1,allow
53980,36153,43274,36153,69,70,94,2,5,1,1,allow
40785,443,32724,443,646,292,354,10,41,5,5,allow
46271,7700,42058,7700,1440,956,484,15,36,8,7,allow
50253,53,23205,53,167,86,81,2,31,1,1,allow
57449,80,34318,80,4508,2978,498,13,15,6,7,allow
52194,443,26914,443,9075,3727,5348,38,50,18,10,allow
56841,53,62125,53,182,94,83,2,30,1,1,allow
55494,53,4891,53,255,93,153,2,30,1,1,allow
50920,445,0,0,66,66,0,1,0,1,0,drop
52605,445,0,0,70,70,0,1,0,1,0,drop
53305,50584,0,0,62,62,0,1,0,1,0,deny
50919,445,0,0,66,66,0,1,0,1,0,drop
63495,50584,0,0,66,66,0,1,0,1,0,deny
50915,28324,0,0,66,66,0,1,0,1,0,drop
50917,445,0,0,66,66,0,1,0,1,0,drop
50913,445,0,0,66,66,0,1,0,1,0,drop
51114,25174,0,0,66,66,0,1,0,1,0,deny
59549,50584,0,0,66,66,0,1,0,1,0,deny
50822,445,0,0,70,70,0,1,0,1,0,drop
59107,25174,0,0,66,66,0,1,0,1,0,deny
443,49988,0,0,82,82,0,1,0,1,0,deny
45941,23388,0,0,60,60,0,1,0,1,0,deny
55504,445,0,0,70,70,0,1,0,1,0,drop
55310,50584,0,0,66,66,0,1,0,1,0,deny
50813,445,0,0,70,70,0,1,0,1,0,drop
50811,445,0,0,70,70,0,1,0,1,0,drop
50810,445,0,0,70,70,0,1,0,1,0,drop
36992,25174,0,0,62,62,0,1,0,1,0,deny
55498,445,0,0,70,70,0,1,0,1,0,drop
55491,445,0,0,70,70,0,1,0,1,0,drop
993,34205,0,0,66,66,0,1,0,1,0,deny
52605,445,0,0,70,70,0,1,0,1,0,drop
50806,445,0,0,70,70,0,1,0,1,0,drop
50903,445,0,0,66,66,0,1,0,1,0,drop
20112,64147,0,0,62,62,0,1,0,1,0,deny
27507,25174,0,0,62,62,0,1,0,1,0,deny
54539,26467,0,0,62,62,0,1,0,1,0,deny
61583,64147,0,0,66,66,0,1,0,1,0,deny
26420,25174,0,0,66,66,0,1,0,1,0,deny
443,49988,0,0,82,82,0,1,0,1,0,deny
31906,60043,0,0,62,62,0,1,0,1,0,deny
50800,445,0,0,70,70,0,1,0,1,0,drop
51123,445,0,0,66,66,0,1,0,1,0,drop
59497,64097,0,0,66,66,0,1,0,1,0,deny
56576,9000,0,0,60,60,0,1,0,1,0,deny
61932,25174,0,0,66,66,0,1,0,1,0,deny
22029,50584,0,0,66,66,0,1,0,1,0,deny
55481,445,0,0,70,70,0,1,0,1,0,drop
58460,36237,0,0,66,66,0,1,0,1,0,deny
65003,57470,0,0,78,78,0,1,0,1,0,deny
51348,25174,0,0,66,66,0,1,0,1,0,deny
63409,28324,0,0,66,66,0,1,0,1,0,deny
50893,445,0,0,67,67,0,1,0,1,0,drop
443,35385,0,0,161,161,0,1,0,1,0,deny
50792,445,0,0,70,70,0,1,0,1,0,drop
32738,37965,0,0,62,62,0,1,0,1,0,deny
3911,37965,0,0,66,66,0,1,0,1,0,deny
50789,445,0,0,70,70,0,1,0,1,0,drop
32722,33644,0,0,62,62,0,1,0,1,0,deny
50885,445,0,0,66,66,0,1,0,1,0,drop
53353,26467,0,0,62,62,0,1,0,1,0,deny
35616,21247,0,0,146,146,0,1,0,1,0,deny
50882,445,0,0,66,66,0,1,0,1,0,drop
3093,62413,0,0,62,63,0,1,0,1,0,deny
31410,25174,0,0,62,62,0,1,0,1,0,deny
50785,445,0,0,70,70,0,1,0,1,0,drop
50784,445,0,0,70,70,0,1,0,1,0,drop
53194,35440,0,0,66,66,0,1,0,1,0,deny
10652,57470,0,0,66,66,0,1,0,1,0,deny
