Source Port,Destination Port,NAT Source Port,NAT Destination Port,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received,Action
62892.0,443.0,62892.0,443.0,4377.0,1470.0,2907.0,19.0,30.0,11.0,8.0,allow
50487.0,3389.0,50487.0,,6312.0,2620.0,3692.0,25.0,24.0,12.0,13.0,allow
39430.0,443.0,21846.0,443.0,506.0,292.0,214.0,8.0,50.0,5.0,3.0,allow
45232.0,80.0,,80.0,2895.0,1484.0,1411.0,,15.0,6.0,4.0,allow
51164.0,443.0,28609.0,443.0,5040.0,2743.0,2297.0,34.0,185.0,18.0,16.0,allow
64099.0,55470.0,50878.0,55470.0,66.0,66.0,0.0,1.0,5.0,1.0,0.0,allow
52240.0,52893.0,2825.0,52893.0,66.0,66.0,,1.0,5.0,1.0,0.0,allow
48550.0,,45303.0,443.0,778.0,358.0,420.0,12.0,43.0,6.0,6.0,allow
47845.0,53.0,47845.0,53.0,243.0,94.0,149.0,2.0,,1.0,1.0,allow
52263.0,16350.0,50284.0,,70.0,70.0,0.0,2.0,8.0,2.0,0.0,allow
53177.0,8595.0,28264.0,8595.0,70.0,70.0,0.0,2.0,9.0,2.0,0.0,allow
53984.0,57077.0,2292.0,57077.0,,70.0,0.0,1.0,5.0,,0.0,allow
56674.0,443.0,44964.0,443.0,237.0,177.0,60.0,,5.0,2.0,1.0,allow
34440.0,53.0,34440.0,53.0,235.0,90.0,145.0,2.0,32.0,1.0,1.0,allow
44389.0,,27883.0,443.0,3067.0,1817.0,1250.0,18.0,16.0,8.0,10.0,allow
,,35097.0,32078.0,70.0,70.0,0.0,2.0,7.0,2.0,,allow
54996.0,,39612.0,53.0,168.0,,82.0,2.0,35.0,1.0,,allow
35609.0,443.0,35165.0,443.0,237.0,177.0,60.0,3.0,5.0,2.0,1.0,allow
55727.0,43736.0,19578.0,43736.0,70.0,70.0,0.0,1.0,5.0,1.0,0.0,allow
56911.0,53.0,21649.0,53.0,170.0,87.0,83.0,2.0,30.0,1.0,1.0,allow
50193.0,,50193.0,3389.0,3409.0,1454.0,1955.0,16.0,16.0,8.0,8.0,allow
49935.0,53.0,10954.0,53.0,,75.0,0.0,1.0,30.0,1.0,,allow
52852.0,,0.0,0.0,82.0,82.0,,1.0,30.0,1.0,,allow
59226.0,,59226.0,53.0,194.0,87.0,107.0,2.0,30.0,1.0,1.0,allow
60286.0,443.0,29238.0,443.0,7576.0,1897.0,5679.0,23.0,136.0,13.0,10.0,allow
27313.0,53.0,27313.0,53.0,194.0,87.0,107.0,2.0,31.0,1.0,1.0,allow
55674.0,53.0,14625.0,53.0,744.0,,655.0,2.0,31.0,1.0,1.0,allow
40814.0,53.0,40814.0,53.0,213.0,87.0,126.0,2.0,,1.0,1.0,allow
53067.0,4040.0,59736.0,4040.0,,115.0,0.0,1.0,31.0,,0.0,allow
56730.0,53.0,30044.0,53.0,,87.0,,2.0,31.0,1.0,1.0,allow
46713.0,53.0,46713.0,53.0,217.0,87.0,130.0,2.0,31.0,1.0,1.0,allow
32806.0,53.0,32806.0,53.0,194.0,87.0,107.0,2.0,31.0,1.0,1.0,allow
56434.0,53.0,6758.0,53.0,701.0,88.0,,2.0,31.0,1.0,1.0,allow
51221.0,64767.0,41578.0,64767.0,330.0,330.0,0.0,6.0,1200.0,6.0,0.0,allow
19502.0,53.0,19502.0,53.0,198.0,89.0,109.0,2.0,31.0,,1.0,allow
53151.0,53.0,29237.0,53.0,168.0,78.0,,2.0,31.0,1.0,1.0,allow
56086.0,443.0,31892.0,443.0,,3598.0,3219.0,,143.0,15.0,17.0,allow
27839.0,53.0,27839.0,53.0,,87.0,126.0,2.0,31.0,1.0,,allow
22835.0,51221.0,,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny
65305.0,51221.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny
23001.0,64147.0,0.0,0.0,62.0,62.0,0.0,1.0,,1.0,0.0,deny
52128.0,37807.0,,0.0,62.0,62.0,,,0.0,1.0,0.0,deny
23632.0,64147.0,0.0,0.0,66.0,66.0,0.0,,0.0,1.0,0.0,deny
48706.0,23393.0,0.0,0.0,60.0,60.0,0.0,,,1.0,0.0,deny
64288.0,53.0,54415.0,53.0,398.0,103.0,295.0,4.0,41.0,2.0,2.0,allow
52041.0,80.0,18599.0,,2901.0,1407.0,1494.0,15.0,38.0,9.0,6.0,allow
64087.0,80.0,46757.0,80.0,314.0,192.0,122.0,6.0,15.0,4.0,2.0,allow
56052.0,,,53.0,177.0,94.0,83.0,2.0,30.0,1.0,1.0,allow
52150.0,80.0,40663.0,80.0,546.0,300.0,246.0,10.0,32.0,6.0,4.0,allow
48706.0,23393.0,0.0,0.0,60.0,60.0,0.0,1.0,0.0,1.0,0.0,deny
55641.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,,drop
55642.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
55640.0,445.0,,0.0,70.0,70.0,0.0,1.0,,1.0,0.0,drop
51050.0,,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop
35207.0,22114.0,0.0,0.0,,62.0,0.0,1.0,0.0,1.0,0.0,deny
55635.0,445.0,0.0,0.0,,70.0,0.0,1.0,0.0,1.0,0.0,drop
50957.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
,,0.0,0.0,146.0,146.0,0.0,1.0,0.0,1.0,0.0,deny
51047.0,445.0,,0.0,66.0,66.0,0.0,,0.0,1.0,,drop
51046.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop
51045.0,445.0,0.0,0.0,66.0,66.0,0.0,,,1.0,0.0,drop
,26467.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,,,deny
34993.0,,0.0,0.0,62.0,62.0,0.0,1.0,,1.0,0.0,deny
,44847.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny
39588.0,25174.0,,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny
51042.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop
2978.0,,,0.0,66.0,66.0,0.0,1.0,,1.0,0.0,deny
1536.0,48817.0,,0.0,,62.0,0.0,1.0,0.0,1.0,,deny
43269.0,50584.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny
33453.0,64147.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,,deny
51414.0,22.0,0.0,0.0,60.0,60.0,0.0,,0.0,1.0,0.0,deny
34810.0,,0.0,0.0,62.0,62.0,0.0,1.0,0.0,,0.0,deny
50951.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,,0.0,drop
5685.0,35440.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny
55633.0,445.0,,0.0,70.0,70.0,0.0,1.0,0.0,1.0,,drop
51598.0,56079.0,0.0,0.0,66.0,66.0,,1.0,,1.0,0.0,deny
40239.0,22114.0,0.0,0.0,146.0,146.0,0.0,1.0,0.0,1.0,0.0,deny
443.0,18368.0,0.0,0.0,60.0,60.0,0.0,1.0,0.0,,0.0,deny
55622.0,445.0,0.0,0.0,70.0,,0.0,1.0,,1.0,0.0,drop
52145.0,80.0,50375.0,80.0,366.0,240.0,126.0,7.0,32.0,,2.0,allow
50039.0,7000.0,50039.0,7000.0,3050.0,1659.0,1391.0,16.0,15.0,9.0,7.0,allow
56717.0,80.0,40230.0,80.0,3894448.0,104279.0,3790169.0,4041.0,97.0,1411.0,2630.0,allow
,443.0,20113.0,443.0,1461.0,924.0,537.0,13.0,31.0,7.0,6.0,allow
52272.0,,49502.0,37105.0,316.0,136.0,180.0,,6.0,3.0,3.0,allow
56504.0,53.0,24881.0,53.0,198.0,102.0,96.0,2.0,32.0,1.0,1.0,allow
64098.0,10096.0,50669.0,10096.0,70.0,70.0,0.0,1.0,4.0,1.0,0.0,allow
52241.0,,19106.0,51717.0,70.0,,0.0,1.0,4.0,1.0,0.0,allow
52143.0,80.0,,80.0,366.0,240.0,126.0,7.0,32.0,5.0,2.0,allow
50050.0,,,443.0,7912.0,,4643.0,23.0,,12.0,11.0,allow
52164.0,443.0,54936.0,443.0,4187.0,773.0,3414.0,16.0,30.0,9.0,7.0,allow
52115.0,443.0,22081.0,443.0,11551.0,3870.0,7681.0,29.0,,16.0,13.0,allow
52147.0,80.0,1117.0,,366.0,240.0,126.0,7.0,32.0,5.0,2.0,allow
,80.0,19874.0,80.0,366.0,240.0,126.0,7.0,,5.0,,allow
,80.0,37218.0,80.0,78.0,78.0,0.0,2.0,8.0,2.0,,allow
52151.0,80.0,38473.0,80.0,546.0,300.0,246.0,10.0,,6.0,4.0,allow
49359.0,443.0,64650.0,443.0,63494.0,7222.0,56272.0,107.0,81.0,49.0,58.0,allow
60512.0,6881.0,,6881.0,320.0,140.0,180.0,6.0,6.0,3.0,3.0,allow
53982.0,,55007.0,24226.0,70.0,70.0,0.0,1.0,4.0,1.0,0.0,allow
53985.0,26515.0,42482.0,26515.0,70.0,70.0,0.0,1.0,4.0,1.0,0.0,allow
16965.0,,16965.0,3389.0,4085.0,1916.0,2169.0,21.0,,,9.0,allow
52000.0,80.0,35679.0,80.0,3604.0,2064.0,1540.0,15.0,40.0,10.0,5.0,allow
38717.0,443.0,31292.0,,,18695.0,940170.0,,16.0,266.0,642.0,allow
56624.0,53.0,34436.0,,177.0,,83.0,2.0,30.0,1.0,1.0,allow
49795.0,53.0,44891.0,53.0,263.0,94.0,169.0,2.0,30.0,1.0,1.0,allow
50057.0,53.0,,53.0,177.0,94.0,83.0,2.0,30.0,1.0,1.0,allow
55306.0,53.0,,53.0,177.0,,83.0,2.0,30.0,1.0,1.0,allow
52159.0,80.0,23650.0,80.0,,,192.0,9.0,31.0,6.0,3.0,allow
52153.0,80.0,26645.0,80.0,366.0,240.0,126.0,7.0,32.0,5.0,2.0,allow
55725.0,14704.0,64431.0,14704.0,70.0,70.0,0.0,1.0,5.0,1.0,0.0,allow
50711.0,80.0,19117.0,80.0,,1247.0,411.0,8.0,15.0,5.0,,allow
58304.0,443.0,13109.0,443.0,13442.0,1200.0,12242.0,26.0,29.0,11.0,15.0,allow
58305.0,,38970.0,443.0,11659.0,1027.0,10632.0,25.0,29.0,11.0,14.0,allow
60291.0,53.0,5136.0,53.0,78.0,78.0,0.0,1.0,30.0,1.0,0.0,allow
56555.0,53.0,42493.0,,348.0,94.0,254.0,2.0,30.0,1.0,1.0,allow
,53.0,61599.0,53.0,718.0,94.0,624.0,2.0,30.0,1.0,1.0,allow
64226.0,53.0,54672.0,,245.0,94.0,151.0,2.0,,1.0,1.0,allow
55379.0,443.0,27244.0,443.0,13679.0,7277.0,,35.0,262.0,15.0,20.0,allow
33825.0,443.0,,443.0,9407.0,2233.0,7174.0,38.0,96.0,16.0,22.0,allow
19763.0,53.0,19763.0,53.0,216.0,82.0,134.0,2.0,32.0,1.0,1.0,allow
56741.0,53.0,5499.0,53.0,370.0,94.0,276.0,2.0,30.0,1.0,1.0,allow
51041.0,80.0,59300.0,80.0,1514.0,480.0,1034.0,11.0,15.0,6.0,5.0,allow
56663.0,53.0,41717.0,53.0,181.0,94.0,87.0,2.0,33.0,,1.0,allow
56440.0,53.0,62063.0,53.0,212.0,,110.0,2.0,30.0,,,allow
,443.0,64983.0,443.0,16890.0,,9765.0,33.0,98.0,19.0,14.0,allow
52236.0,15313.0,26526.0,15313.0,70.0,70.0,0.0,1.0,5.0,1.0,0.0,allow
56052.0,53.0,19569.0,53.0,177.0,94.0,83.0,2.0,30.0,,1.0,allow
53971.0,80.0,16324.0,80.0,662.0,448.0,214.0,10.0,15.0,7.0,3.0,allow
64196.0,53.0,,53.0,262.0,94.0,,2.0,,1.0,1.0,allow
38330.0,123.0,58815.0,123.0,184.0,,90.0,2.0,,1.0,1.0,allow
,53.0,45170.0,53.0,168.0,86.0,82.0,2.0,30.0,1.0,1.0,allow
,53.0,27613.0,53.0,244.0,94.0,150.0,2.0,30.0,1.0,1.0,allow
53470.0,53.0,29709.0,53.0,168.0,78.0,90.0,2.0,30.0,1.0,1.0,allow
51986.0,80.0,28001.0,80.0,1420.0,888.0,532.0,11.0,49.0,7.0,4.0,allow
40831.0,80.0,63406.0,80.0,,1300.0,314.0,,,5.0,5.0,allow
36138.0,443.0,58693.0,443.0,50384.0,5218.0,45166.0,76.0,99.0,26.0,50.0,allow
33151.0,53.0,41502.0,53.0,168.0,78.0,90.0,2.0,30.0,1.0,1.0,allow
50563.0,53.0,11644.0,,718.0,94.0,624.0,2.0,30.0,1.0,1.0,allow
50480.0,443.0,25461.0,443.0,57535.0,3735.0,53800.0,70.0,122.0,26.0,44.0,allow
57138.0,443.0,59763.0,,70379.0,,66174.0,101.0,403.0,51.0,50.0,allow
52152.0,80.0,10469.0,80.0,366.0,240.0,126.0,,32.0,5.0,2.0,allow
55724.0,45682.0,6518.0,45682.0,70.0,70.0,0.0,1.0,5.0,1.0,0.0,allow
,80.0,34655.0,80.0,20433.0,10970.0,9463.0,34.0,,19.0,15.0,allow
51934.0,443.0,39970.0,443.0,9735.0,2891.0,6844.0,36.0,82.0,,19.0,allow
56521.0,53.0,35277.0,53.0,305.0,86.0,219.0,2.0,,1.0,1.0,allow
50056.0,27018.0,7128.0,27018.0,468.0,390.0,78.0,,30.0,4.0,1.0,allow
,53.0,19268.0,53.0,177.0,,83.0,2.0,30.0,1.0,1.0,allow
55999.0,443.0,53262.0,443.0,,2078.0,43554.0,58.0,,22.0,36.0,allow
43088.0,5228.0,50878.0,5228.0,4708.0,1753.0,2955.0,27.0,4133.0,12.0,,allow
37647.0,443.0,55661.0,443.0,697381.0,19797.0,677584.0,725.0,106.0,247.0,478.0,allow
58424.0,443.0,8670.0,443.0,,4140.0,,114.0,117.0,42.0,72.0,allow
52142.0,80.0,50942.0,80.0,246.0,120.0,,5.0,32.0,3.0,2.0,allow
,80.0,52769.0,80.0,366.0,240.0,126.0,7.0,32.0,5.0,2.0,allow
65524.0,443.0,51488.0,443.0,282968.0,9210.0,273758.0,296.0,15.0,106.0,190.0,allow
52163.0,443.0,,443.0,,773.0,3414.0,,30.0,9.0,,allow
52161.0,443.0,17095.0,443.0,1461.0,924.0,537.0,13.0,31.0,7.0,6.0,allow
,41985.0,42236.0,41985.0,70.0,70.0,,2.0,,2.0,0.0,allow
51221.0,51413.0,17316.0,,460.0,150.0,310.0,2.0,1200.0,1.0,1.0,allow
65525.0,443.0,9387.0,,92247.0,4799.0,87448.0,107.0,,43.0,64.0,allow
52080.0,80.0,40918.0,80.0,27100.0,21684.0,5416.0,39.0,38.0,25.0,14.0,allow
52158.0,80.0,31502.0,80.0,502.0,310.0,192.0,9.0,31.0,,3.0,allow
,11888.0,57602.0,11888.0,491.0,150.0,,2.0,1200.0,1.0,1.0,allow
52154.0,,54882.0,80.0,366.0,240.0,126.0,7.0,32.0,,2.0,allow
49899.0,443.0,6307.0,443.0,1820.0,1101.0,719.0,18.0,72.0,,8.0,allow
53983.0,40500.0,9041.0,40500.0,70.0,70.0,0.0,1.0,4.0,1.0,0.0,allow
49668.0,443.0,64842.0,443.0,1288.0,754.0,534.0,13.0,50.0,5.0,8.0,allow
,64828.0,53558.0,64828.0,70.0,70.0,0.0,1.0,4.0,1.0,0.0,allow
52237.0,16801.0,7817.0,16801.0,70.0,70.0,0.0,1.0,5.0,1.0,0.0,allow
57242.0,53.0,53275.0,53.0,184.0,86.0,98.0,2.0,29.0,1.0,1.0,allow
60833.0,443.0,43148.0,443.0,,817.0,340.0,10.0,26.0,5.0,,allow
32971.0,443.0,57614.0,443.0,300.0,180.0,120.0,4.0,15.0,,2.0,allow
52027.0,80.0,10157.0,80.0,9732.0,8170.0,1562.0,,,10.0,8.0,allow
56172.0,53.0,12622.0,53.0,253.0,87.0,166.0,4.0,29.0,2.0,2.0,allow
56663.0,53.0,55920.0,53.0,181.0,94.0,87.0,2.0,30.0,1.0,,allow
56773.0,80.0,16432.0,80.0,1462.0,703.0,759.0,8.0,16.0,5.0,3.0,allow
44421.0,443.0,9990.0,443.0,,1565.0,983.0,20.0,330.0,,9.0,allow
55806.0,53.0,2252.0,53.0,200.0,102.0,98.0,2.0,30.0,1.0,1.0,allow
17129.0,53.0,49932.0,53.0,225.0,78.0,147.0,2.0,31.0,1.0,1.0,allow
51404.0,443.0,29692.0,443.0,9076.0,,6426.0,35.0,247.0,15.0,20.0,allow
36503.0,,18047.0,443.0,3549.0,899.0,2650.0,13.0,120.0,6.0,7.0,allow
53660.0,443.0,62189.0,443.0,,864.0,2091.0,11.0,119.0,5.0,6.0,allow
54401.0,443.0,33851.0,443.0,11527127.0,373718.0,11153409.0,12286.0,144.0,4090.0,,allow
52018.0,80.0,60048.0,,4988.0,2667.0,2321.0,15.0,38.0,10.0,5.0,allow
55726.0,32463.0,19971.0,,70.0,70.0,0.0,1.0,5.0,1.0,0.0,allow
50054.0,,33481.0,443.0,7630.0,839.0,6791.0,20.0,79.0,9.0,11.0,allow
56624.0,53.0,60055.0,53.0,,87.0,241.0,4.0,52.0,2.0,2.0,allow
56667.0,,36173.0,53.0,232.0,94.0,138.0,2.0,30.0,,1.0,allow
,53.0,5087.0,53.0,194.0,,100.0,2.0,30.0,,1.0,allow
65001.0,53.0,27011.0,53.0,200.0,78.0,122.0,2.0,30.0,,1.0,allow
56751.0,53.0,35800.0,53.0,177.0,94.0,83.0,2.0,30.0,1.0,1.0,allow
52127.0,80.0,9783.0,80.0,2412.0,1750.0,662.0,13.0,36.0,9.0,4.0,allow
12939.0,53.0,,53.0,216.0,,134.0,2.0,,1.0,1.0,allow
52486.0,443.0,,443.0,57366.0,41661.0,15705.0,111.0,440.0,66.0,45.0,allow
52238.0,48996.0,43886.0,,70.0,70.0,0.0,1.0,5.0,1.0,0.0,allow
55848.0,53.0,3289.0,53.0,387.0,134.0,253.0,2.0,30.0,1.0,,allow
65484.0,53.0,10578.0,53.0,195.0,86.0,109.0,2.0,30.0,1.0,1.0,allow
49695.0,53.0,29724.0,53.0,240.0,,138.0,2.0,30.0,,1.0,allow
64877.0,53.0,41929.0,53.0,209.0,110.0,,2.0,30.0,1.0,,allow
43516.0,53.0,56876.0,53.0,168.0,78.0,90.0,,30.0,1.0,1.0,allow
52865.0,443.0,,443.0,13139.0,6481.0,6658.0,36.0,262.0,16.0,20.0,allow
50684.0,,36548.0,443.0,6909.0,2495.0,4414.0,20.0,15.0,11.0,9.0,allow
52013.0,80.0,47338.0,80.0,,12050.0,15221.0,45.0,38.0,24.0,21.0,allow
51946.0,80.0,42668.0,80.0,1716.0,952.0,764.0,13.0,69.0,8.0,5.0,allow
52160.0,80.0,10438.0,80.0,502.0,310.0,192.0,9.0,31.0,6.0,3.0,allow
52267.0,55982.0,31620.0,55982.0,70.0,70.0,0.0,2.0,6.0,2.0,0.0,allow
24965.0,53.0,24965.0,53.0,247.0,98.0,149.0,2.0,32.0,1.0,1.0,allow
52266.0,31225.0,1238.0,31225.0,70.0,,0.0,1.0,5.0,1.0,0.0,allow
51930.0,443.0,10848.0,443.0,9114.0,2713.0,,33.0,,,18.0,allow
38999.0,443.0,34634.0,443.0,12742.0,1983.0,10759.0,47.0,123.0,14.0,33.0,allow
57986.0,80.0,48652.0,80.0,1056.0,682.0,374.0,10.0,15.0,6.0,4.0,allow
49410.0,,59985.0,53.0,324.0,87.0,237.0,4.0,55.0,2.0,2.0,allow
54877.0,,59244.0,53.0,199.0,94.0,105.0,2.0,30.0,1.0,1.0,allow
49432.0,53.0,21540.0,53.0,199.0,94.0,105.0,2.0,30.0,1.0,1.0,allow
49743.0,53.0,1715.0,53.0,210.0,94.0,116.0,2.0,30.0,1.0,,allow
49913.0,53.0,15271.0,53.0,177.0,94.0,83.0,,30.0,,1.0,allow
39311.0,443.0,39728.0,,12825.0,8114.0,4711.0,63.0,269.0,25.0,,allow
42046.0,443.0,15950.0,443.0,10195.0,,,25.0,187.0,14.0,11.0,allow
44323.0,5228.0,8392.0,,7292.0,4509.0,2783.0,50.0,6392.0,,25.0,allow
55072.0,53.0,,53.0,177.0,94.0,83.0,,30.0,1.0,1.0,allow
49980.0,53.0,9358.0,53.0,168.0,94.0,74.0,2.0,31.0,1.0,1.0,allow
55306.0,53.0,44864.0,,177.0,94.0,83.0,2.0,31.0,1.0,1.0,allow
47739.0,5228.0,,5228.0,2852.0,2143.0,709.0,16.0,121.0,8.0,8.0,allow
6881.0,6881.0,13981.0,6881.0,,150.0,0.0,1.0,1200.0,1.0,0.0,allow
65078.0,53.0,50659.0,53.0,177.0,94.0,83.0,2.0,30.0,1.0,1.0,allow
49980.0,53.0,26131.0,53.0,152.0,78.0,74.0,,30.0,1.0,1.0,allow
55065.0,53.0,9474.0,53.0,168.0,78.0,90.0,2.0,30.0,1.0,1.0,allow
45151.0,53.0,40658.0,,168.0,78.0,90.0,2.0,30.0,1.0,1.0,allow
55072.0,53.0,50967.0,53.0,177.0,94.0,83.0,,31.0,1.0,1.0,allow
57470.0,13613.0,53702.0,13613.0,1577.0,594.0,983.0,20.0,1638.0,10.0,10.0,allow
53637.0,443.0,7341.0,443.0,8473.0,1099.0,7374.0,20.0,119.0,9.0,11.0,allow
50064.0,80.0,16215.0,,186.0,64.0,122.0,4.0,25.0,2.0,2.0,allow
50065.0,80.0,29478.0,80.0,4709.0,4006.0,,11.0,25.0,6.0,5.0,allow
58964.0,80.0,7375.0,80.0,5541.0,4758.0,783.0,16.0,16.0,8.0,8.0,allow
57262.0,53.0,45135.0,53.0,94.0,,0.0,1.0,30.0,1.0,0.0,allow
53638.0,443.0,29587.0,443.0,2090.0,1100.0,990.0,17.0,119.0,9.0,8.0,allow
,443.0,,443.0,31586.0,15587.0,15999.0,213.0,884.0,105.0,108.0,allow
49964.0,53.0,64934.0,53.0,,94.0,655.0,2.0,30.0,1.0,,allow
49854.0,443.0,20438.0,443.0,5578.0,2780.0,2798.0,14.0,120.0,,7.0,allow
,24707.0,,24707.0,66.0,66.0,,2.0,8.0,2.0,0.0,allow
53895.0,443.0,16317.0,443.0,375374.0,160846.0,,633.0,1412.0,294.0,339.0,allow
,53.0,10691.0,53.0,177.0,94.0,,2.0,30.0,1.0,1.0,allow
,,42353.0,53.0,177.0,94.0,83.0,2.0,,1.0,1.0,allow
,,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
3456.0,11392.0,0.0,0.0,62.0,62.0,0.0,1.0,,1.0,0.0,deny
,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
50939.0,445.0,0.0,0.0,70.0,70.0,,1.0,0.0,1.0,0.0,drop
50941.0,445.0,,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
443.0,34920.0,0.0,0.0,60.0,60.0,,1.0,0.0,1.0,0.0,deny
15774.0,56205.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny
50937.0,445.0,0.0,,70.0,,0.0,,0.0,1.0,0.0,drop
,14591.0,0.0,0.0,131.0,131.0,0.0,1.0,,1.0,0.0,deny
63421.0,44847.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny
62949.0,37965.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny
55517.0,25174.0,0.0,0.0,66.0,66.0,0.0,,0.0,1.0,0.0,deny
50935.0,445.0,0.0,0.0,,70.0,,,0.0,1.0,0.0,drop
63346.0,37965.0,,0.0,66.0,,0.0,1.0,0.0,1.0,0.0,deny
42564.0,50584.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny
51032.0,,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop
45652.0,10214.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny
33314.0,44847.0,,0.0,62.0,62.0,0.0,,0.0,1.0,0.0,deny
52470.0,14037.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny
1024.0,35894.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny
43704.0,37965.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny
48830.0,5900.0,0.0,0.0,60.0,60.0,0.0,,,1.0,0.0,deny
51024.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,,drop
55608.0,445.0,0.0,,70.0,70.0,,1.0,0.0,1.0,0.0,drop
56039.0,50584.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny
50928.0,445.0,0.0,,70.0,70.0,,1.0,0.0,1.0,0.0,drop
59977.0,30188.0,0.0,0.0,,66.0,0.0,1.0,0.0,1.0,0.0,deny
,57866.0,0.0,0.0,,74.0,0.0,1.0,0.0,1.0,0.0,deny
61624.0,30317.0,0.0,0.0,66.0,66.0,,1.0,,1.0,0.0,deny
51021.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop
60141.0,30188.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny
52812.0,25174.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny
11643.0,81.0,,0.0,60.0,60.0,0.0,1.0,0.0,1.0,0.0,deny
52769.0,51221.0,0.0,0.0,62.0,,0.0,1.0,0.0,1.0,0.0,deny
50920.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,,,0.0,drop
11056.0,6881.0,0.0,0.0,62.0,,0.0,,0.0,1.0,0.0,deny
50917.0,445.0,0.0,0.0,70.0,70.0,,1.0,0.0,1.0,0.0,drop
51014.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop
6666.0,62078.0,0.0,0.0,60.0,60.0,0.0,1.0,0.0,1.0,0.0,deny
39213.0,25174.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny
47063.0,15503.0,,0.0,146.0,146.0,0.0,1.0,0.0,1.0,0.0,deny
56428.0,30317.0,0.0,0.0,,66.0,0.0,1.0,0.0,1.0,0.0,deny
51007.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop
24534.0,50584.0,0.0,,62.0,62.0,0.0,,0.0,1.0,,deny
50913.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
50912.0,445.0,,0.0,70.0,70.0,0.0,,0.0,1.0,0.0,drop
42981.0,,0.0,0.0,146.0,146.0,,1.0,,1.0,,deny
,37965.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny
60722.0,,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,,deny
56940.0,5900.0,0.0,0.0,60.0,60.0,0.0,1.0,0.0,1.0,0.0,deny
65003.0,57470.0,0.0,0.0,78.0,78.0,0.0,,,1.0,0.0,deny
56366.0,51221.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,,,deny
3945.0,35440.0,0.0,,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny
55597.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
55595.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
55596.0,,0.0,0.0,70.0,70.0,0.0,1.0,0.0,,,drop
50996.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,,0.0,drop
50997.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop
50998.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop
